feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
1.512790980736446,1.8785652231452337,-1.1783184553541108,-0.7345426894094934,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,3,1,0,0,0,0,2,6,3
0.5710512039337107,-0.4231150694446241,-0.9380027029147068,-0.6607634344147904,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,11,1,1,0,0,0,0,1,3
0.9477471146548048,-0.39946766917829,-0.0968975693767915,-0.4899062123217937,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,6,1,2,0,0,0,0,5,3
-1.029906416630939,-0.1199685354748126,1.4651548214793366,-0.7073608586219712,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,7,1,0,0,1,0,0,5,3
-0.653210505909845,-0.3935558191117064,-1.4186342077935157,-0.5403867552129062,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,11,1,3,0,0,0,0,1,3
1.512790980736446,0.4426425291950543,-1.0581605791344089,0.2906006431484865,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,9,0,1,0,1,1,2,8,3
-1.3124283496717597,0.7786326746458855,0.7442075641611237,-0.2336203791822987,-0.5693506376457914,0.5772848818340236,2.3528870330232787,8,2,2,0,1,0,0,8,2
-0.3706885728690245,-0.4260709944779159,1.8256284501384432,-0.9170492675542852,0.3990202324502852,-0.4114531064930479,-0.2519403706721725,2,2,2,0,0,0,0,5,3
-0.8415584612703921,0.0199452494343311,0.0232603068429106,-0.1365424120840051,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,4,1,1,0,1,0,2,8,3
1.2302690476956253,-0.5768231711757962,-0.0968975693767915,2.472913343518125,0.7218105224823107,3.243881274594913,0.6163354305596446,0,0,1,0,1,0,0,8,0
0.8535731369745312,1.424338076362732,-1.2984763315738133,0.4769903399772101,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,7,1,1,0,1,0,2,8,3
3.0195746236208216,-0.3002799625056105,0.984523316600528,-0.4743737375860666,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,5,1,2,0,0,0,0,7,3
0.5710512039337107,-0.3587415909418256,-1.1783184553541108,0.8109385467953399,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,11,1,3,0,0,0,0,1,3
1.88948689145754,-0.3676093660417009,0.5038918117217194,-0.2491528539180256,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,5,1,1,0,0,0,0,0,3
2.9254006459405484,0.9546744321841508,0.0232603068429106,-0.5287373991611111,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,5,1,1,0,0,0,1,0,3
0.0060073378520695,-0.4474193419405787,-1.7791078364526218,1.424471298856555,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,1,1,1,0,1,0,0,0,3
0.5710512039337107,0.7599118161017043,-0.0968975693767915,0.6090163752308894,-0.2465603476137659,3.0141744692259977,0.182197529943736,0,1,1,0,0,0,0,5,1
-0.2765145951887509,-0.4474193419405787,-1.1783184553541108,0.011016097905401,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,6,0,1,0,0,0,2,6,3
-0.1823406175084774,-0.3206430016238427,1.5853126976990388,-0.2219710231305034,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,9,1,2,0,0,0,0,11,3
0.0060073378520695,1.7488329577952064,0.6240496879414215,-0.8432700125595822,-0.2465603476137659,0.8269661920176276,1.050473331175553,7,1,1,0,1,0,0,9,0
-0.464862550549298,-0.4234435055594343,0.8643654403808259,-0.334581464964524,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,10,1,2,0,0,0,0,5,3
-1.2182543719914858,-0.4050510831300633,0.263576059282315,-0.8782180807149679,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,7,2,1,0,1,0,0,8,3
1.4186170030561722,-0.4474193419405787,-0.0968975693767915,-0.6025166541558141,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,3,0,1,0,0,0,2,8,3
-1.029906416630939,-0.2401761534953445,-0.3372133218161958,0.1352758957912168,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,0,1,2,0,0,0,0,1,3
-0.464862550549298,-0.3820605550933495,-0.4573711980358981,-0.3617632957520462,0.3990202324502852,-0.4114531064930479,-0.2519403706721725,1,1,0,0,1,0,2,8,3
-1.59495028271258,-0.291083751290925,-1.4186342077935157,-0.3772957704877731,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,1,2,1,0,1,0,2,6,3
-1.029906416630939,-0.3869870968155025,0.8643654403808259,-0.1598411241875955,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,1,1,0,0,1,0,2,8,3
-0.2765145951887509,-0.3521728686456216,-1.6589499602329196,-0.5248542804771793,-0.5693506376457914,2.1752452670090885,0.182197529943736,6,1,1,0,1,0,0,3,0
-1.3124283496717597,-0.3810752467489189,0.6240496879414215,1.6302765891049376,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,6,2,2,0,1,0,0,5,3
-0.7473844835901186,0.6922539764508038,-0.5775290742556002,0.1042109463197629,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,9,1,1,0,0,0,0,1,3
1.2302690476956253,-0.0128983620466884,0.5038918117217194,-0.8199713004559918,0.3990202324502852,-0.4114531064930479,-0.2519403706721725,6,0,2,0,0,0,2,6,3
-0.5590365282295715,-0.260867628728387,0.0232603068429106,0.8187047841632035,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,7,2,1,0,1,0,2,8,3
-0.2765145951887509,-0.2247396560992653,0.263576059282315,-0.6840621465183807,-0.2465603476137659,1.116596511830608,0.182197529943736,2,1,2,0,0,1,0,9,0
-1.029906416630939,-0.3098046098351063,1.4651548214793366,0.1585746078948073,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,9,2,2,0,1,1,2,8,3
-1.7832982380731273,-0.2204699866067328,0.3837339355020172,0.3100162365681452,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,8,2,2,0,0,0,0,1,3
0.6652251816139841,0.0495044997672489,1.5853126976990388,-0.3578801770681144,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,4,1,0,0,0,0,0,4,3
1.7011389360969928,0.3549500865407318,0.5038918117217194,-0.9714129291293296,1.6901813925783875,-0.4114531064930479,-0.2519403706721725,11,1,3,0,0,0,2,6,3
-0.653210505909845,-0.3032358875389023,-0.4573711980358981,0.3449643047235309,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,9,1,1,0,1,0,0,8,3
-0.1823406175084774,-0.0073149480949151,0.263576059282315,-0.5636854673164967,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,3,2,0,0,0,0,2,6,3
0.9477471146548048,-0.3873155329303127,-1.0581605791344089,0.131392777107285,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,6,1,0,0,0,1,0,1,3
1.2302690476956253,-0.1978078946848292,0.6240496879414215,0.3022499992002817,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,6,2,2,0,0,0,1,9,3
1.7953129137772663,-0.3449472741197973,-1.6589499602329196,-0.1870229549751177,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,6,2,1,0,1,0,2,6,3
0.7593991592942577,-0.3439619657753667,-0.5775290742556002,-0.0705293944571655,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,2,0,2,0,0,0,0,11,3
1.0419210923350783,0.210109759909435,-1.4186342077935157,-0.6025166541558141,0.3990202324502852,-0.4114531064930479,-0.2519403706721725,0,0,1,0,0,0,2,6,3
0.1001813155323431,-0.4474193419405787,1.4651548214793366,-0.8665687246631726,3.304132842738515,-0.4114531064930479,-0.2519403706721725,6,1,2,0,0,0,0,1,3
-0.653210505909845,-0.2641519898764889,-1.0581605791344089,-0.4976724496896571,-0.2465603476137659,1.2664052979407705,1.9187491324073704,9,0,1,0,1,0,0,8,0
1.7953129137772663,-0.3764771411415762,-1.2984763315738133,-0.0782956318250289,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,5,0,1,0,1,0,2,8,3
0.1943552932126166,-0.3088193014906757,-0.4573711980358981,-0.575334823368292,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,4,1,2,0,0,0,0,1,3
-1.4066023273520332,-0.3636681326639785,1.2248390690399324,0.0226654539571963,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,8,2,2,0,0,0,0,8,3
-0.1823406175084774,-0.3364079351347322,-0.8178448266950046,-0.5869841794200872,0.3990202324502852,-0.4114531064930479,-0.2519403706721725,2,1,2,0,1,0,2,8,3
-0.2765145951887509,-0.2881278262576333,-1.6589499602329196,-0.0239319702499846,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,0,0,1,0,1,0,0,3,3
0.6652251816139841,0.3845093368736495,1.5853126976990388,1.7700688617264804,-0.2465603476137659,5.920464919763148,0.182197529943736,0,1,1,0,0,0,0,0,0
-0.7473844835901186,-0.357756282597395,0.0232603068429106,2.115666424596405,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,4,1,2,0,1,0,2,8,3
-0.7473844835901186,-0.5679553960759208,1.2248390690399324,-0.1443086494518686,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,1,1,1,0,1,1,2,8,3
-1.9716461934336744,0.4672752378058191,0.0232603068429106,0.2673019310448961,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,8,2,3,0,0,0,0,11,3
-1.3124283496717597,-0.260867628728387,0.263576059282315,-0.8937505554506948,1.0446008125143362,-0.4114531064930479,-0.2519403706721725,8,2,1,0,1,0,0,8,3
-0.7473844835901186,-0.3679378021565111,-1.5387920840132177,0.2401201002573739,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,8,2,3,0,0,0,1,5,3
-1.029906416630939,-0.4474193419405787,1.4651548214793366,-0.6413478409951316,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,0,1,1,0,0,0,0,8,3
-0.2765145951887509,-0.4474193419405787,-0.8178448266950046,-0.0161657328821211,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,1,1,1,0,1,0,2,6,3
-0.2765145951887509,-0.3800899384044884,0.5038918117217194,0.3915617289307118,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,10,1,1,0,1,0,2,8,3
0.0060073378520695,-0.3791046300600578,0.0232603068429106,0.2207045068377152,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,1,1,0,0,1,0,2,8,3
-0.2765145951887509,2.0798965615238845,-0.2170554455964936,-0.2530359726019573,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,7,2,1,0,1,0,2,8,3
-0.5590365282295715,0.1089514365478944,1.8256284501384432,-0.7889063509845378,1.0446008125143362,-0.4114531064930479,-0.2519403706721725,7,1,1,0,0,1,0,5,3
2.1720088244983606,0.0695391027706709,1.5853126976990388,0.1663408452626707,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,5,1,1,0,0,0,1,5,3
1.512790980736446,-0.1455865524300079,0.3837339355020172,0.5818345444433671,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,5,1,1,0,1,1,2,8,3
0.5710512039337107,-0.5581023126316149,1.5853126976990388,-0.0588800384053702,0.3990202324502852,1.2064817834967054,0.6163354305596446,4,1,2,1,0,1,0,4,0
-0.1823406175084774,0.1112504893515658,-1.1783184553541108,-0.4588412628503397,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,11,1,1,0,0,0,2,6,3
0.7593991592942577,-0.1583955609076056,0.263576059282315,-0.9170492675542852,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,0,1,1,0,1,1,0,8,3
-1.2182543719914858,-0.336079499019922,-0.6976869504753024,0.3682630168271213,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,1,2,1,0,1,0,0,5,3
-1.8774722157534007,-0.3084908653758654,0.263576059282315,0.1119771836876263,0.7218105224823107,2.4449010820073807,1.9187491324073704,8,2,0,0,0,0,1,4,2
-0.1823406175084774,-0.4474193419405787,0.0232603068429106,-0.5015555683735888,1.0446008125143362,-0.4114531064930479,-0.2519403706721725,3,1,0,0,1,0,1,5,3
-0.7473844835901186,-0.356114102023344,-1.7791078364526218,1.183717940452787,0.7218105224823107,-0.4114531064930479,-0.2519403706721725,2,2,1,0,0,0,0,3,3
0.6652251816139841,-0.0434429207240367,-0.4573711980358981,-0.3462308210163192,-0.5693506376457914,1.5560356177537509,0.6163354305596446,1,1,1,0,1,0,0,9,2
-0.653210505909845,-0.4441349807924767,0.263576059282315,-0.3734126518038413,-0.5693506376457914,1.3263288123848354,1.050473331175553,0,2,1,0,0,1,0,9,0
1.512790980736446,-0.6474369358599884,0.6240496879414215,-0.3501139397002509,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,5,2,1,0,0,1,0,5,3
-1.3124283496717597,-0.3570994103677746,-0.2170554455964936,-0.2413866165501621,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,3,1,0,0,1,0,0,8,3
0.5710512039337107,-0.431325972314879,0.1434181830626128,-0.7461920454612886,1.367391102546362,-0.4114531064930479,-0.2519403706721725,10,1,1,0,1,0,0,5,3
-0.9357324389506656,0.1220888811403023,0.7442075641611237,-0.5520361112647015,0.3990202324502852,-0.4114531064930479,-0.2519403706721725,6,2,2,0,0,0,0,0,3
0.1943552932126166,0.1293144756661267,0.1434181830626128,-0.6568803157308586,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,2,0,2,0,0,0,2,6,3
0.7593991592942577,-0.5797790962090881,0.6240496879414215,0.8691853270543161,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,9,0,1,0,0,1,0,5,3
0.3827032485731636,-0.2280240172473673,0.1434181830626128,0.5158215268165276,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,4,1,2,0,0,1,0,5,3
-0.8415584612703921,0.0334111301415492,-0.2170554455964936,-0.4860230936378619,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,6,1,2,0,0,0,1,1,3
-0.1823406175084774,-0.3364079351347322,-0.8178448266950046,-0.5869841794200872,0.3990202324502852,-0.4114531064930479,-0.2519403706721725,2,1,2,0,1,0,2,8,3
0.6652251816139841,2.9509091380005263,1.8256284501384432,-0.4083607199592271,1.0446008125143362,-0.4114531064930479,-0.2519403706721725,4,1,2,0,1,0,0,5,3
1.1360950700153518,-0.0966495713232886,1.4651548214793366,-0.2258541418144352,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,5,1,0,0,0,0,0,4,3
0.2885292708928901,0.3142240083042674,-1.4186342077935157,-0.0278150889339163,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,11,1,1,0,0,0,0,1,3
0.8535731369745312,-0.3791046300600578,-0.8178448266950046,-0.8044388257202648,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,5,2,0,0,0,0,2,6,3
-0.7473844835901186,-0.0766149683198666,-0.9380027029147068,-0.6762959091505173,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,6,2,2,0,1,0,0,6,3
-1.1240803943112123,-0.0280064233279575,0.5038918117217194,-0.3617632957520462,-0.2465603476137659,4.4024025538468345,0.182197529943736,0,2,1,0,0,0,0,5,2
-1.1240803943112123,-0.4470909058257685,0.0232603068429106,-0.8122050630881282,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,4,1,2,0,1,1,2,8,3
-1.2182543719914858,-0.518033106624771,-0.0968975693767915,-0.2724515660216161,-0.5693506376457914,3.1939450125581925,1.050473331175553,0,2,1,0,1,0,0,8,0
0.1001813155323431,0.293532533071225,0.0232603068429106,0.2207045068377152,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,1,1,1,0,1,0,2,6,3
0.4768772262534372,-0.3449472741197973,1.1046811928202305,-0.470490618902135,1.367391102546362,-0.4114531064930479,-0.2519403706721725,3,1,0,0,1,1,0,5,3
2.360356779858908,-0.4342818973481708,-0.2170554455964936,0.1236265397394216,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,3,1,0,0,0,0,1,10,3
0.3827032485731636,-0.1311353633783592,-0.4573711980358981,1.0478087865151762,0.7218105224823107,-0.4114531064930479,-0.2519403706721725,6,0,2,0,1,0,0,8,3
1.3244430253758988,-0.4461055974813379,0.6240496879414215,-0.6724127904665855,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,3,1,0,0,0,0,0,9,3
-0.464862550549298,-0.1534690191854526,-1.4186342077935157,1.41282194280476,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,7,1,1,0,1,1,2,6,3
-0.2765145951887509,-0.477963900617927,-1.5387920840132177,0.0187823352732645,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,7,1,0,0,1,0,2,6,3
0.1943552932126166,-0.4474193419405787,-1.4186342077935157,-0.0899449878768242,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,7,1,1,0,0,0,0,3,3
-0.653210505909845,-0.1652927193186197,1.4651548214793366,2.2166275103786304,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,11,2,1,0,0,0,0,4,3
0.1943552932126166,-0.3574278464825848,-0.2170554455964936,0.2983668805163499,0.3990202324502852,-0.4114531064930479,-0.2519403706721725,6,1,1,0,0,0,0,5,3
0.4768772262534372,-0.4158894749187998,0.3837339355020172,-0.1598411241875955,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,1,2,0,0,1,0,0,9,3
0.5710512039337107,-0.4474193419405787,1.1046811928202305,-0.0938281065607559,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,9,1,1,0,1,0,0,8,3
1.1360950700153518,-0.1363903412153224,-1.2984763315738133,-0.3695295331199097,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,3,0,0,0,1,0,2,8,3
-0.7473844835901186,-0.4467624697109583,-1.0581605791344089,1.3273933317582616,-0.2465603476137659,2.8943274403378685,7.128403939798273,9,0,1,0,1,0,0,8,0
1.1360950700153518,0.2606889215902053,0.8643654403808259,1.603094758317415,0.3990202324502852,-0.4114531064930479,-0.2519403706721725,9,0,1,0,1,0,0,5,3
0.1943552932126166,-0.4263994305927261,-1.1783184553541108,-0.1093605812964829,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,6,1,2,0,0,0,2,6,3
-1.6891242603928538,-0.3705652910749926,0.263576059282315,-0.8743349620310361,0.7218105224823107,3.1340214981141283,2.787024933639187,8,2,1,0,1,0,0,8,1
0.0060073378520695,-0.4405221835295645,-1.1783184553541108,0.0226654539571963,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,3,2,0,0,0,0,2,6,3
0.1001813155323431,0.6071890227149629,0.3837339355020172,-0.664646553098722,-0.2465603476137659,0.7071191631294976,0.182197529943736,6,1,1,0,0,0,0,9,0
0.1943552932126166,1.4259802569367832,0.5038918117217194,-0.4044776012752953,0.0762299424182596,0.6571829010927769,0.6163354305596446,6,1,1,0,1,0,0,9,0
0.8535731369745312,2.37154783147534,0.3837339355020172,-0.7733738762488108,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,0,0,0,0,1,0,0,9,3
-0.464862550549298,-0.234264303428761,0.3837339355020172,-0.1326592934000733,-0.5693506376457914,0.7071191631294976,0.182197529943736,0,2,2,0,0,0,0,9,1
0.5710512039337107,-0.3429766574309361,-1.4186342077935157,0.1585746078948073,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,2,1,1,0,0,0,0,1,3
4.243836333464378,-0.4474193419405787,1.2248390690399324,-0.2685684473376844,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,5,0,0,0,0,0,1,1,3
-0.0881666398282039,-0.4474193419405787,-1.5387920840132177,0.2750681684127595,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,1,1,0,0,1,0,2,6,3
-0.8415584612703921,-0.4139188582299386,0.7442075641611237,0.5430033576040497,0.7218105224823107,-0.4114531064930479,-0.2519403706721725,6,1,2,0,0,0,0,1,3
-0.7473844835901186,-0.3373932434791628,-1.4186342077935157,2.4573808687823986,-0.2465603476137659,1.366277822014212,2.787024933639187,11,1,1,0,0,0,0,3,0
-1.3124283496717597,-0.4474193419405787,0.1434181830626128,-0.7228933333576982,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,3,1,1,0,0,1,0,5,3
-0.7473844835901186,-0.3525013047604318,-1.1783184553541108,0.1974057947341247,-0.5693506376457914,3.2239067697802253,1.4846112317914617,1,1,0,0,1,0,0,8,0
-0.5590365282295715,-0.414575730459559,-0.4573711980358981,-0.5365036365289746,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,4,1,2,0,0,0,0,1,3
1.88948689145754,-0.4474193419405787,-1.2984763315738133,-0.544269873896838,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,3,1,3,0,0,0,2,6,3
1.4186170030561722,-0.3002799625056105,0.1434181830626128,1.1565361096652649,-0.5693506376457914,1.4062268316435884,0.6163354305596446,1,1,1,0,1,1,0,8,1
1.0419210923350783,-0.4589146059589356,1.4651548214793366,-0.3617632957520462,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,9,1,1,0,0,1,0,4,3
-1.029906416630939,1.1776825541402745,0.6240496879414215,0.4575747465575514,-0.2465603476137659,-0.4114531064930479,-0.2519403706721725,4,1,2,0,0,0,0,1,3
0.0060073378520695,-0.1380325217893734,0.7442075641611237,-0.152074886819732,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,11,2,3,0,0,0,0,0,3
0.2885292708928901,-0.4474193419405787,0.1434181830626128,-0.4627243815342715,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,1,1,1,0,1,0,0,9,3
-0.1823406175084774,-0.4474193419405787,-0.0968975693767915,-0.3384645836484557,2.3357619726424383,-0.4114531064930479,-0.2519403706721725,2,1,1,0,1,0,2,8,3
0.4768772262534372,-0.4474193419405787,0.5038918117217194,1.0594581425669714,-0.5693506376457914,1.2664052979407705,0.182197529943736,9,1,2,0,0,0,0,9,0
1.512790980736446,-0.1019045491602517,-0.3372133218161958,-0.1210099373482781,0.3990202324502852,-0.4114531064930479,-0.2519403706721725,4,1,0,0,1,0,2,8,3
-0.1823406175084774,-0.4464340335961481,0.5038918117217194,-0.9558804543936028,3.626923132770541,-0.4114531064930479,-0.2519403706721725,2,1,2,0,0,0,2,6,3
-1.029906416630939,-0.4477477780553889,-0.9380027029147068,0.2517694563091691,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,9,1,1,0,1,0,2,8,3
0.1001813155323431,-0.4401937474147544,0.3837339355020172,-0.047230682353575,0.0762299424182596,-0.4114531064930479,-0.2519403706721725,0,2,3,0,0,0,2,6,3
-0.464862550549298,-0.3754918327971456,1.2248390690399324,0.3876786102467801,0.3990202324502852,-0.4114531064930479,-0.2519403706721725,2,0,2,0,0,0,0,1,3
1.4186170030561722,-0.442821236333236,0.0232603068429106,-0.0744125131410972,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,6,1,1,0,0,0,0,5,3
3.584618489702464,-0.4474193419405787,0.263576059282315,-0.6529971970469268,-0.5693506376457914,-0.4114531064930479,-0.2519403706721725,3,1,0,0,0,0,0,1,3
